Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country/Region,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
9002,CA-2017-103807,02/12/2017,09-Dec-17,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Sandy Springs,Georgia,30328,South,TEC-AC-10000199,Technology,Accessories,Kingston Digital DataTraveler 8GB USB 2.0,$6.0,1,0.00%,$1
9003,CA-2017-103807,02/12/2017,09-Dec-17,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Sandy Springs,Georgia,30328,South,OFF-PA-10002195,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",$15.2,3,0.00%,$7
545,CA-2017-103849,11/05/2017,16-May-17,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Fort Worth,Texas,76106,Central,TEC-PH-10002597,Technology,Phones,Xblue XB-1670-86 X16 Small Office Telephone - Titanium,$100.8,1,20.00%,$6
544,CA-2017-103849,11/05/2017,16-May-17,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Fort Worth,Texas,76106,Central,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,$58.1,2,20.00%,$7
546,CA-2017-103849,11/05/2017,16-May-17,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Fort Worth,Texas,76106,Central,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",$66.1,4,60.00%,($84)
3927,CA-2017-103940,17/09/2017,21-Sep-17,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Seattle,Washington,98103,West,FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",$35.3,2,0.00%,$13
3925,CA-2017-103940,17/09/2017,21-Sep-17,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Seattle,Washington,98103,West,OFF-ST-10004963,Office Supplies,Storage,Eldon Gobal File Keepers,$30.3,2,0.00%,$1
3926,CA-2017-103940,17/09/2017,21-Sep-17,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Seattle,Washington,98103,West,OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,$57.9,3,0.00%,$16
3928,CA-2017-103940,17/09/2017,21-Sep-17,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Seattle,Washington,98103,West,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,$137.2,5,20.00%,$46
6164,CA-2017-103989,19/03/2017,21-Mar-17,First Class,MC-17605,Matt Connell,Corporate,United States,Lakeland,Florida,33801,South,OFF-BI-10001196,Office Supplies,Binders,"Avery Flip-Chart Easel Binder, Black",$33.6,5,70.00%,($26)
6165,CA-2017-103989,19/03/2017,21-Mar-17,First Class,MC-17605,Matt Connell,Corporate,United States,Lakeland,Florida,33801,South,FUR-FU-10003981,Furniture,Furnishings,Eldon Wave Desk Accessories,$5.0,3,20.00%,$1
6166,CA-2017-103989,19/03/2017,21-Mar-17,First Class,MC-17605,Matt Connell,Corporate,United States,Lakeland,Florida,33801,South,FUR-FU-10002508,Furniture,Furnishings,Document Clip Frames,$20.0,3,20.00%,$6
6161,CA-2017-103989,19/03/2017,21-Mar-17,First Class,MC-17605,Matt Connell,Corporate,United States,Lakeland,Florida,33801,South,TEC-PH-10004667,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,$324.0,3,20.00%,$28
6167,CA-2017-103989,19/03/2017,21-Mar-17,First Class,MC-17605,Matt Connell,Corporate,United States,Lakeland,Florida,33801,South,TEC-AC-10002647,Technology,Accessories,"Logitech Wireless Boombox Speaker - portable - wireless, wired",$170.2,2,20.00%,$53
6162,CA-2017-103989,19/03/2017,21-Mar-17,First Class,MC-17605,Matt Connell,Corporate,United States,Lakeland,Florida,33801,South,OFF-LA-10000443,Office Supplies,Labels,Avery 501,$11.8,4,20.00%,$4
6163,CA-2017-103989,19/03/2017,21-Mar-17,First Class,MC-17605,Matt Connell,Corporate,United States,Lakeland,Florida,33801,South,OFF-ST-10000918,Office Supplies,Storage,Crate-A-Files,$26.2,3,20.00%,$2
5945,CA-2017-104178,25/08/2017,29-Aug-17,Standard Class,JM-15265,Janet Molinari,Corporate,United States,Los Angeles,California,90036,West,TEC-AC-10002399,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,$95.1,5,0.00%,$30
5946,CA-2017-104178,25/08/2017,29-Aug-17,Standard Class,JM-15265,Janet Molinari,Corporate,United States,Los Angeles,California,90036,West,OFF-PA-10004983,Office Supplies,Paper,Xerox 23,$25.9,4,0.00%,$12
5944,CA-2017-104178,25/08/2017,29-Aug-17,Standard Class,JM-15265,Janet Molinari,Corporate,United States,Los Angeles,California,90036,West,FUR-FU-10000771,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",$6.3,1,0.00%,$3
5947,CA-2017-104178,25/08/2017,29-Aug-17,Standard Class,JM-15265,Janet Molinari,Corporate,United States,Los Angeles,California,90036,West,OFF-ST-10004258,Office Supplies,Storage,Portable Personal File Box,$48.8,4,0.00%,$13
158,CA-2017-104269,01/03/2017,06-Mar-17,Second Class,DB-13060,Dave Brooks,Consumer,United States,Seattle,Washington,98115,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,$457.6,2,20.00%,$51
2277,CA-2017-104283,27/06/2017,01-Jul-17,Standard Class,LM-17065,Liz MacKendrick,Consumer,United States,Southaven,Mississippi,38671,South,OFF-ST-10004337,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, 72h",$306.2,5,0.00%,$0
2278,CA-2017-104283,27/06/2017,01-Jul-17,Standard Class,LM-17065,Liz MacKendrick,Consumer,United States,Southaven,Mississippi,38671,South,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,$86.0,1,0.00%,$22
2279,CA-2017-104283,27/06/2017,01-Jul-17,Standard Class,LM-17065,Liz MacKendrick,Consumer,United States,Southaven,Mississippi,38671,South,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,$224.0,4,0.00%,$54
6324,CA-2017-104402,17/06/2017,23-Jun-17,Standard Class,DB-13660,Duane Benoit,Consumer,United States,Newark,Delaware,19711,East,TEC-MA-10000423,Technology,Machines,Texas Instruments TI-34 Scientific Calculator,$66.0,3,0.00%,$31
720,CA-2017-104472,02/06/2017,07-Jun-17,Standard Class,CK-12325,Christine Kargatis,Home Office,United States,Orem,Utah,84057,West,FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame,$73.3,6,0.00%,$22
719,CA-2017-104472,02/06/2017,07-Jun-17,Standard Class,CK-12325,Christine Kargatis,Home Office,United States,Orem,Utah,84057,West,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,$59.8,3,20.00%,$19
9642,CA-2017-104563,07/03/2017,12-Mar-17,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Seattle,Washington,98103,West,OFF-ST-10000934,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",$204.9,5,0.00%,$0
9641,CA-2017-104563,07/03/2017,12-Mar-17,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Seattle,Washington,98103,West,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,$20.7,5,0.00%,$9
9643,CA-2017-104563,07/03/2017,12-Mar-17,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Seattle,Washington,98103,West,FUR-CH-10002780,Furniture,Chairs,Office Star - Task Chair with Contemporary Loop Arms,$436.7,6,20.00%,$22
9644,CA-2017-104563,07/03/2017,12-Mar-17,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Seattle,Washington,98103,West,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",$481.6,2,20.00%,$54
3306,CA-2017-104738,30/12/2017,01-Jan-18,Second Class,SP-20620,Stefania Perrino,Corporate,United States,Laredo,Texas,78041,Central,TEC-PH-10002468,Technology,Phones,"Plantronics CS 50-USB - headset - Convertible, Monaural",$217.6,2,20.00%,$19
3307,CA-2017-104738,30/12/2017,01-Jan-18,Second Class,SP-20620,Stefania Perrino,Corporate,United States,Laredo,Texas,78041,Central,TEC-PH-10000576,Technology,Phones,AT&T 1080 Corded phone,$328.8,3,20.00%,$29
3309,CA-2017-104738,30/12/2017,01-Jan-18,Second Class,SP-20620,Stefania Perrino,Corporate,United States,Laredo,Texas,78041,Central,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,$48.0,2,20.00%,$14
3305,CA-2017-104738,30/12/2017,01-Jan-18,Second Class,SP-20620,Stefania Perrino,Corporate,United States,Laredo,Texas,78041,Central,OFF-EN-10004955,Office Supplies,Envelopes,Fashion Color Clasp Envelopes,$13.0,3,20.00%,$5
3308,CA-2017-104738,30/12/2017,01-Jan-18,Second Class,SP-20620,Stefania Perrino,Corporate,United States,Laredo,Texas,78041,Central,OFF-BI-10002160,Office Supplies,Binders,Acco Hanging Data Binders,$2.3,3,80.00%,($4)
1794,CA-2017-104773,08/12/2017,13-Dec-17,Standard Class,TB-21175,Thomas Boland,Corporate,United States,Houston,Texas,77041,Central,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",$60.4,2,20.00%,$6
3079,CA-2017-104780,21/05/2017,25-May-17,Standard Class,BT-11530,Bradley Talbott,Home Office,United States,San Diego,California,92037,West,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,$31.8,8,0.00%,$11
8585,CA-2017-104808,04/02/2017,08-Feb-17,Second Class,MH-17440,Mark Haberlin,Corporate,United States,Escondido,California,92025,West,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",$17.2,2,20.00%,$6
5396,CA-2017-104829,18/11/2017,21-Nov-17,Second Class,JG-15805,John Grady,Corporate,United States,Provo,Utah,84604,West,OFF-PA-10003016,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",$22.0,7,0.00%,$10
889,CA-2017-104976,09/12/2017,16-Dec-17,Standard Class,CK-12760,Cyma Kinney,Corporate,United States,San Francisco,California,94122,West,OFF-PA-10003845,Office Supplies,Paper,Xerox 1987,$34.7,6,0.00%,$17
5261,CA-2017-105165,07/09/2017,10-Sep-17,First Class,SZ-20035,Sam Zeldin,Home Office,United States,Houston,Texas,77036,Central,TEC-PH-10000675,Technology,Phones,Panasonic KX TS3282B Corded phone,$196.8,3,20.00%,$15
5264,CA-2017-105165,07/09/2017,10-Sep-17,First Class,SZ-20035,Sam Zeldin,Home Office,United States,Houston,Texas,77036,Central,TEC-AC-10002718,Technology,Accessories,Belkin Standard 104 key USB Keyboard,$46.7,4,20.00%,($3)
5265,CA-2017-105165,07/09/2017,10-Sep-17,First Class,SZ-20035,Sam Zeldin,Home Office,United States,Houston,Texas,77036,Central,OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,$21.9,3,20.00%,$4
5262,CA-2017-105165,07/09/2017,10-Sep-17,First Class,SZ-20035,Sam Zeldin,Home Office,United States,Houston,Texas,77036,Central,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",$2.9,2,80.00%,($5)
5263,CA-2017-105165,07/09/2017,10-Sep-17,First Class,SZ-20035,Sam Zeldin,Home Office,United States,Houston,Texas,77036,Central,FUR-TA-10004154,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",$200.8,1,30.00%,($23)
1561,CA-2017-105172,04/04/2017,09-Apr-17,Standard Class,PK-18910,Paul Knutson,Home Office,United States,San Francisco,California,94109,West,OFF-LA-10001641,Office Supplies,Labels,Avery 518,$18.9,6,0.00%,$9
5493,CA-2017-105249,28/11/2017,28-Nov-17,Same Day,DH-13675,Duane Huffman,Home Office,United States,San Francisco,California,94122,West,OFF-SU-10001225,Office Supplies,Supplies,Staple remover,$7.4,2,0.00%,$0
5494,CA-2017-105249,28/11/2017,28-Nov-17,Same Day,DH-13675,Duane Huffman,Home Office,United States,San Francisco,California,94122,West,OFF-LA-10002043,Office Supplies,Labels,Avery 489,$41.4,4,0.00%,$20
5495,CA-2017-105249,28/11/2017,28-Nov-17,Same Day,DH-13675,Duane Huffman,Home Office,United States,San Francisco,California,94122,West,FUR-BO-10000330,Furniture,Bookcases,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",$411.3,4,15.00%,($5)
5779,CA-2017-105270,11/11/2017,18-Nov-17,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Los Angeles,California,90008,West,OFF-AR-10003156,Office Supplies,Art,50 Colored Long Pencils,$30.5,3,0.00%,$8
5780,CA-2017-105270,11/11/2017,18-Nov-17,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Los Angeles,California,90008,West,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,$112.6,1,20.00%,$11
3394,CA-2017-105340,22/11/2017,25-Nov-17,First Class,EH-14185,Evan Henry,Consumer,United States,Pasadena,Texas,77506,Central,OFF-BI-10001765,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,$6.9,1,80.00%,($11)
7662,CA-2017-105417,07/01/2017,12-Jan-17,Standard Class,VS-21820,Vivek Sundaresam,Consumer,United States,Huntsville,Texas,77340,Central,OFF-BI-10003708,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",$10.4,7,80.00%,($18)
7661,CA-2017-105417,07/01/2017,12-Jan-17,Standard Class,VS-21820,Vivek Sundaresam,Consumer,United States,Huntsville,Texas,77340,Central,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",$76.7,3,60.00%,($54)
8712,CA-2017-105648,03/03/2017,07-Mar-17,Standard Class,EJ-14155,Eva Jacobs,Consumer,United States,San Diego,California,92037,West,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",$626.4,3,20.00%,($23)
7737,CA-2017-105872,30/05/2017,06-Jun-17,Standard Class,JG-15160,James Galang,Consumer,United States,New York City,New York,10024,East,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,$70.4,4,20.00%,$26
17,CA-2017-105893,11/11/2017,18-Nov-17,Standard Class,PK-19075,Pete Kriz,Consumer,United States,Madison,Wisconsin,53711,Central,OFF-ST-10004186,Office Supplies,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",$665.9,6,0.00%,$13
3835,CA-2017-105984,24/11/2017,24-Nov-17,Same Day,MY-18295,Muhammed Yedwab,Corporate,United States,Columbus,Ohio,43229,East,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,$611.1,3,30.00%,($35)
3834,CA-2017-105984,24/11/2017,24-Nov-17,Same Day,MY-18295,Muhammed Yedwab,Corporate,United States,Columbus,Ohio,43229,East,TEC-PH-10000560,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),"$1,050.0",5,40.00%,($210)
7181,CA-2017-106054,06/01/2017,07-Jan-17,First Class,JO-15145,Jack O'Briant,Corporate,United States,Athens,Georgia,30605,South,OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",$12.8,3,0.00%,$5
4722,CA-2017-106229,07/06/2017,11-Jun-17,Second Class,NR-18550,Nick Radford,Consumer,United States,Aurora,Illinois,60505,Central,FUR-TA-10002041,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",$268.9,3,50.00%,($210)
3293,CA-2017-106264,26/12/2017,30-Dec-17,Standard Class,CK-12595,Clytie Kelty,Consumer,United States,San Diego,California,92024,West,OFF-SU-10002189,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,$11.9,3,0.00%,$0
3294,CA-2017-106264,26/12/2017,30-Dec-17,Standard Class,CK-12595,Clytie Kelty,Consumer,United States,San Diego,California,92024,West,FUR-FU-10001852,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",$3.5,2,0.00%,$1
69,CA-2017-106376,05/12/2017,10-Dec-17,Standard Class,BS-11590,Brendan Sweed,Corporate,United States,Gilbert,Arizona,85234,West,TEC-PH-10002726,Technology,Phones,netTALK DUO VoIP Telephone Service,$168.0,4,20.00%,$63
68,CA-2017-106376,05/12/2017,10-Dec-17,Standard Class,BS-11590,Brendan Sweed,Corporate,United States,Gilbert,Arizona,85234,West,OFF-AR-10002671,Office Supplies,Art,"Hunt BOSTON Model 1606 High-Volume Electric Pencil Sharpener, Beige","$1,113.0",8,20.00%,$111
2066,CA-2017-106439,31/10/2017,04-Nov-17,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Los Angeles,California,90049,West,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,$146.4,3,20.00%,($9)
2061,CA-2017-106439,31/10/2017,04-Nov-17,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Los Angeles,California,90049,West,OFF-ST-10003996,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",$80.3,5,0.00%,$21
2063,CA-2017-106439,31/10/2017,04-Nov-17,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Los Angeles,California,90049,West,OFF-PA-10000477,Office Supplies,Paper,Xerox 1952,$64.7,13,0.00%,$30
2065,CA-2017-106439,31/10/2017,04-Nov-17,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Los Angeles,California,90049,West,OFF-ST-10001963,Office Supplies,Storage,Tennsco Regal Shelving Units,$405.6,4,0.00%,$12
2068,CA-2017-106439,31/10/2017,04-Nov-17,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Los Angeles,California,90049,West,OFF-AR-10001419,Office Supplies,Art,Newell 325,$12.4,3,0.00%,$4
2067,CA-2017-106439,31/10/2017,04-Nov-17,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Los Angeles,California,90049,West,TEC-AC-10004568,Technology,Accessories,Maxell LTO Ultrium - 800 GB,$251.9,9,0.00%,$48
2060,CA-2017-106439,31/10/2017,04-Nov-17,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Los Angeles,California,90049,West,OFF-FA-10002975,Office Supplies,Fasteners,Staples,$11.3,3,0.00%,$5
2062,CA-2017-106439,31/10/2017,04-Nov-17,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Los Angeles,California,90049,West,OFF-BI-10002571,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",$16.0,2,20.00%,$5
2064,CA-2017-106439,31/10/2017,04-Nov-17,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Los Angeles,California,90049,West,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",$19.3,3,20.00%,$6
2516,CA-2017-106572,05/09/2017,10-Sep-17,Standard Class,NP-18700,Nora Preis,Consumer,United States,Bowling Green,Ohio,43402,East,OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files,$264.3,2,20.00%,$20
3028,CA-2017-106719,24/08/2017,24-Aug-17,Same Day,RB-19645,Robert Barroso,Corporate,United States,Billings,Montana,59102,West,OFF-BI-10002799,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",$8.3,2,20.00%,$3
7066,CA-2017-106726,06/12/2017,08-Dec-17,First Class,RS-19765,Roland Schwarz,Corporate,United States,Los Angeles,California,90008,West,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,"$1,261.3",7,0.00%,$328
758,CA-2017-106803,29/12/2017,02-Jan-18,Standard Class,DC-13285,Debra Catini,Consumer,United States,Cottage Grove,Minnesota,55016,Central,TEC-AC-10001267,Technology,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,$119.8,4,0.00%,$48
757,CA-2017-106803,29/12/2017,02-Jan-18,Standard Class,DC-13285,Debra Catini,Consumer,United States,Cottage Grove,Minnesota,55016,Central,OFF-ST-10002444,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,$24.6,2,0.00%,$7
769,CA-2017-106810,14/05/2017,20-May-17,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,Saint Petersburg,Florida,33710,South,FUR-FU-10004306,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,$310.9,2,20.00%,$23
9140,CA-2017-106971,02/09/2017,08-Sep-17,Standard Class,BM-11785,Bryan Mills,Consumer,United States,Buffalo Grove,Illinois,60089,Central,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,$475.9,7,20.00%,$95
3791,CA-2017-107139,05/07/2017,11-Jul-17,Standard Class,DP-13390,Dennis Pardue,Home Office,United States,Los Angeles,California,90004,West,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,$181.0,6,20.00%,$68
1325,CA-2017-107153,28/09/2017,03-Oct-17,Standard Class,GZ-14545,George Zrebassa,Corporate,United States,Lawrence,Massachusetts,1841,East,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",$46.3,3,0.00%,$12
1545,CA-2017-107181,04/02/2017,08-Feb-17,Standard Class,DB-13270,Deborah Brumfield,Home Office,United States,San Diego,California,92024,West,OFF-PA-10000350,Office Supplies,Paper,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",$34.2,4,0.00%,$16
1544,CA-2017-107181,04/02/2017,08-Feb-17,Standard Class,DB-13270,Deborah Brumfield,Home Office,United States,San Diego,California,92024,West,OFF-BI-10004230,Office Supplies,Binders,GBC Recycled Grain Textured Covers,$82.9,3,20.00%,$29
8886,CA-2017-107398,25/08/2017,30-Aug-17,Standard Class,BS-11590,Brendan Sweed,Corporate,United States,Columbus,Ohio,43229,East,OFF-BI-10004141,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,$2.9,3,70.00%,($2)
